molecule_chembl_id,canonical_smiles,standard_value,drug_level
CHEMBL1202874,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,470.0,Active
CHEMBL133441,Nc1c2c(nc3ncccc13)OCCC2,6262.0,Intermediate
CHEMBL130427,Nc1c2c(nc3cnccc13)CCCC2,2600.0,Intermediate
CHEMBL134154,COc1cccc2nc3c(c(N)c12)CCCO3,606.0,Active
CHEMBL132260,Nc1c2c(nc3ccccc13)OCCC2,266.0,Active
CHEMBL1204299,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,39.0,Active
CHEMBL1204296,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,66.0,Active
CHEMBL1202885,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,190.0,Active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,16.0,Active
CHEMBL337453,Nc1c2c(nc3cccc(Cl)c13)OCCC2,313.0,Active
CHEMBL335922,Nc1c2c(nc3c1CCCO3)CCC2,1120.0,Intermediate
CHEMBL132619,Cc1cccc2nc3c(c(N)c12)CCCO3,150.0,Active
CHEMBL293316,C=CC[N+](C)(C)c1cccc(OC)c1.[Br-],10000.0,inactive
CHEMBL61515,C=CCC[N+](C)(C)c1ccccc1O.[Br-],10000.0,inactive
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],2.0,Active
CHEMBL442361,COc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],10000.0,inactive
CHEMBL58034,C[N+](C)(C)Cc1cccc(O)c1.[Br-],10000.0,inactive
CHEMBL61965,COc1ccc(C(=O)COc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],10000.0,inactive
CHEMBL59790,COc1ccc(C(=O)CCc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],3000.0,Intermediate
CHEMBL62210,CC(=O)Oc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],10000.0,inactive
CHEMBL57003,C=CC[N+](C)(C)c1ccc(OC(C)=O)cc1.[Br-],10000.0,inactive
CHEMBL291783,C[N+](C)(Cc1ccccc1)c1ccccc1O.[Br-],10000.0,inactive
CHEMBL294498,C=CC[N+](C)(C)Cc1cccc(O)c1.[Br-],10000.0,inactive
CHEMBL300170,COc1ccc(C(=O)CCc2ccc([N+](C)(C)Cc3ccccc3)cc2)cc1OC.[Br-],1300.0,Intermediate
CHEMBL61312,C=CC[N+](C)(C)c1cccc(O)c1.[Br-],3000.0,Intermediate
CHEMBL293268,COc1cccc(C[N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive
CHEMBL293751,COc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive
CHEMBL59192,C=CC[N+](C)(C)c1cccc(OC(C)=O)c1.[Br-],1000.0,Active
CHEMBL300176,COc1cccc(C[N+](C)(C)C)c1.[Br-],10000.0,inactive
CHEMBL61905,COc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],10000.0,inactive
CHEMBL58511,C=CC[N+](C)(C)c1ccc(OCC(=O)c2ccc(OC)c(OC)c2)cc1.[Br-],10000.0,inactive
CHEMBL59074,COc1ccc(C(=O)CCc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],1040.0,Intermediate
CHEMBL294674,C=C(C)C[N+](C)(C)c1ccccc1O.[Br-],10000.0,inactive
CHEMBL57842,C=CC[N+](C)(C)c1ccc(OC)cc1.[Br-],10000.0,inactive
CHEMBL299898,CC(=O)Oc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],10000.0,inactive
CHEMBL60596,C=CC[N+](C)(C)c1ccccc1O.[Br-],1850.0,Intermediate
CHEMBL62031,COc1ccc(C(=O)COc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],10000.0,inactive
CHEMBL60074,COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-],330.0,Active
CHEMBL59490,C=CC[N+](C)(C)Cc1cccc(OC)c1.[Br-],10000.0,inactive
CHEMBL61180,C[N+](C)(Cc1ccccc1)Cc1cccc(O)c1.[Br-],10000.0,inactive
CHEMBL60180,COc1ccc(C(=O)COc2ccc([N+](C)(C)C)cc2)cc1OC.[Br-],10000.0,inactive
CHEMBL294152,C=C(C)C[N+](C)(C)c1ccccc1OC.[Br-],10000.0,inactive
CHEMBL305386,C=C(C)C[N+](C)(C)c1cccc(OC)c1.[Br-],10000.0,inactive
CHEMBL294897,C[N+](C)(Cc1ccccc1)c1ccc(O)cc1.[Br-],10000.0,inactive
CHEMBL58190,CC(=O)Oc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],10000.0,inactive
CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1.[Br-],3960.0,Intermediate
CHEMBL58252,C=CC[N+](C)(C)c1ccc(O)cc1.[Br-],10000.0,inactive
CHEMBL58194,C=CC[N+](C)(C)c1ccccc1OC.[Br-],1000.0,Active
CHEMBL61126,C=C(C)C[N+](C)(C)c1cccc(O)c1.[Br-],10000.0,inactive
CHEMBL294251,COc1ccc(C(=O)CCc2cccc([N+](C)(C)C)c2)cc1OC.[Br-],10000.0,inactive
CHEMBL60874,C[N+](C)(Cc1ccccc1)c1cccc(O)c1.[Br-],10000.0,inactive
CHEMBL294292,C=C(C)C[N+](C)(C)c1ccc(O)cc1.[Br-],10000.0,inactive
CHEMBL299435,C[C@@H]1C(=O)N(C(=O)C2CC2)[C@H]2CCN(C(=O)[C@@H]3CCCN3S(=O)(=O)c3cccc4c(N(C)C)cccc34)[C@H]12,100000.0,inactive
CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,23.0,Active
CHEMBL305670,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C,21.0,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,31.0,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,35.0,Active
CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,150.0,Active
CHEMBL75729,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCc3ccccc3)[C@@H]1N2C,220.0,Active
CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,230.0,Active
CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,350.0,Active
CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,15.0,Active
CHEMBL74107,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,16.0,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,22000.0,inactive
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,25000.0,inactive
CHEMBL301610,CC(=O)N1C(=O)[C@@H](C)[C@@H]2[C@@H]1CCN2C(=O)[C@@H]1CCCN1S(=O)(=O)c1cccc2c(N(C)C)cccc12,100000.0,inactive
CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,190.0,Active
CHEMBL74257,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)[C@@H]1N2C,330.0,Active
CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,32.0,Active
CHEMBL307721,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12,45.0,Active
CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,32000.0,inactive
CHEMBL308503,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12,23000.0,inactive
CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,310.0,Active
CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,210.0,Active
CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,36.0,Active
CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,21.0,Active
CHEMBL340542,COc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,70000.0,inactive
CHEMBL128894,O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1,30000.0,inactive
CHEMBL340866,O=C1/C(=C/c2ccc[nH]2)CN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,18000.0,inactive
CHEMBL337002,N#Cc1ccc(C(=O)n2cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c3ccccc32)cc1,20000.0,inactive
CHEMBL422971,O=C1/C(=C/c2cc[nH]c2)CN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,6000.0,Intermediate
CHEMBL340854,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12,25000.0,inactive
CHEMBL340599,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,50000.0,inactive
CHEMBL128292,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,50000.0,inactive
CHEMBL348318,CN1CCC(C2Cc3ccccc3C2=O)CC1,3300.0,Intermediate
CHEMBL263322,CN1CCC(CCCC2Cc3ccccc3C2=O)CC1,1.5,Active
CHEMBL340216,COc1ccc2[nH]cc(/C=C3\CN(Cc4ccccc4)CCC3=O)c2c1,6000.0,Intermediate
CHEMBL131286,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,60000.0,inactive
CHEMBL131318,COc1ccc2c(c1)c(/C=C1\CN(Cc3ccccc3)CCC1=O)cn2C(=O)c1ccccc1,80000.0,inactive
CHEMBL132494,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(S(=O)(=O)c2ccccc2)c2ccccc12,0,Active
CHEMBL340929,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,30000.0,inactive
CHEMBL156157,CN1CCN(CC2Cc3ccccc3C2=O)CC1,94.0,Active
CHEMBL129684,CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,11000.0,inactive
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,40.0,Active
CHEMBL155121,CC1CCN(Cc2cccc3ccccc23)CC1,220.0,Active
CHEMBL153865,CN1CCC(C[C@@H]2Cc3ccccc3C2=O)CC1,5.3,Active
CHEMBL157410,CN1CCC(CC2=Cc3ccccc3C2)CC1,4400.0,Intermediate
CHEMBL155945,CN1CCC(CC/C=C2\Cc3ccccc3C2=O)CC1,0.82,Active
CHEMBL158232,CC1CCN(Cc2ccccc2)CC1,5.3,Active
CHEMBL340409,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccc[nH]1,11000.0,inactive
CHEMBL335329,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccn(C(=O)c2ccccc2)c1,30000.0,inactive
CHEMBL155768,CC1CCN(C(=O)c2ccccc2)CC1,10000.0,inactive
CHEMBL130831,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccccc12,70000.0,inactive
CHEMBL155746,CN1CCC(/C=C/C=C2\Cc3ccccc3C2=O)CC1,3.0,Active
CHEMBL347354,CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1,160.0,Active
CHEMBL130738,Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O,30000.0,inactive
CHEMBL158174,Cc1ccccc1CN1CCC(C)CC1,10.0,Active
CHEMBL345241,CC1CCN(CC2CCCCC2)CC1,8.9,Active
CHEMBL156763,CC1CCN(CC2Cc3ccccc3C2=O)CC1,480.0,Active
CHEMBL343237,CC1CCN(CCc2ccccc2)CC1,180.0,Active
CHEMBL345905,CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1,7.7,Active
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],600.0,Active
CHEMBL128172,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccccc12,8000.0,Intermediate
CHEMBL157017,CN1CCC(=C2Cc3ccccc3C2=O)CC1,1200.0,Intermediate
CHEMBL155128,CC1CCN(Cc2ccc3ccccc3c2)CC1,2900.0,Intermediate
CHEMBL132009,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccccc2)c2ccc(OCc3ccccc3)cc12,0,Active
CHEMBL345847,CN1CCC(CCN2C(=O)c3ccccc3C2=O)CC1,0.9,Active
CHEMBL158252,CN1CCC(CCC2C(=O)Nc3ccccc3C2=O)CC1,4.2,Active
CHEMBL156874,CN1CCC(/C=C2\Cc3ccccc3C2=O)CC1,8.4,Active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,180.0,Active
CHEMBL341251,O=C1CCN(Cc2ccccc2)C/C1=C\c1cc[nH]c1,6000.0,Intermediate
CHEMBL445124,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(Cc2ccccc2)c2ccccc12,100000.0,inactive
CHEMBL92142,c1ccc(CN2CCC(CCc3nccc4ccccc34)CC2)cc1,219.79,Active
CHEMBL553187,CN(CCCCCNc1ccc(-c2ccccc2)nn1)Cc1ccccc1.Cl,930.0,Active
CHEMBL130956,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,140.0,Active
CHEMBL93936,c1ccc(CN2CCC(CCc3noc4cc(N5CCOCC5)ccc34)CC2)cc1,0.7998,Active
CHEMBL335167,CCc1cccc(CC)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1500.0,Intermediate
CHEMBL92629,c1ccc(CN2CCC(CNc3noc4ccccc34)CC2)cc1,319.89,Active
CHEMBL130270,CC(C)c1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,15.0,Active
CHEMBL340867,Cc1cccc(C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,785.0,Active
CHEMBL330004,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,50.0,Active
CHEMBL93123,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,9.397,Active
CHEMBL420625,Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,20.0,Active
CHEMBL92460,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1,54.95,Active
CHEMBL340391,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,10.0,Active
CHEMBL92955,O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,14.0,Active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,16.0,Active
CHEMBL131210,Cc1cc(C)cc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,78.0,Active
CHEMBL126939,C(=C/C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12,209.89,Active
CHEMBL329531,c1ccc(CN2CCC(CCc3ncnc4ccccc34)CC2)cc1,340.41,Active
CHEMBL418955,COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.299,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,18.97,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,28.0,Active
CHEMBL92663,NC(=O)c1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,8.79,Active
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7.998,Active
CHEMBL131598,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,28.0,Active
CHEMBL543711,Cl.c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,47000.0,inactive
CHEMBL335962,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1C,23.0,Active
CHEMBL131825,CN(C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C)c1ccccc1,690.0,Active
CHEMBL93619,COc1cccc2c(CCC3CCN(Cc4ccccc4)CC3)noc12,7.096,Active
CHEMBL134251,CNC(=O)Oc1cc2c(cc1C)N(C)[C@H]1N(C)CC[C@@]21C,10000.0,inactive
CHEMBL337675,Cc1ccc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c1,26.0,Active
CHEMBL94186,COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,7.194,Active
CHEMBL92463,Oc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,26.0,Active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,269.77,Active
CHEMBL335220,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,14.0,Active
CHEMBL130363,Cc1cc(C)c(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)c(C)c1,1300.0,Intermediate
CHEMBL92958,c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,119.95,Active
CHEMBL130672,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1C,31.0,Active
CHEMBL94059,c1ccc(CN2CCC(COc3noc4ccccc34)CC2)cc1,2582.26,Intermediate
CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,22.0,Active
CHEMBL132531,Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,260.0,Active
CHEMBL132285,CN(C)Cc1cc2c(cc1OC(=O)Nc1ccccc1)[C@]1(C)CCN(C)[C@@H]1N2C,2500.0,Intermediate
CHEMBL433379,Cc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1,7.798,Active
CHEMBL129837,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,760.0,Active
CHEMBL328102,c1ccc(CN2CCC(CCc3nsc4ccccc34)CC2)cc1,97.72,Active
CHEMBL130458,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,10.0,Active
CHEMBL308043,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,210.0,Active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,95.0,Active
CHEMBL92775,N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,100.93,Active
CHEMBL92736,CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,2.799,Active
CHEMBL91291,Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,5.794,Active
CHEMBL3215535,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,140.0,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,128.0,Active
CHEMBL413765,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2,20.0,Active
CHEMBL359198,CCCCCCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(CC)[C@H]1C2,233.0,Active
CHEMBL609671,CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,152.0,Active
CHEMBL609672,CC(C)NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,35000.0,inactive
CHEMBL612098,CCN(CC)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,40000.0,inactive
CHEMBL612099,CN(C(=O)NCc1ccccc1)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,6300.0,Intermediate
CHEMBL54126,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],91.0,Active
CHEMBL612100,CN1CC[C@@]2(C)c3cc(OC(=O)NCc4ccccc4)ccc3N(C)C12,460.0,Active
CHEMBL539109,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CC[N+](C)(C)C1N2C.COS(=O)(=O)[O-],34.0,Active
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,76.0,Active
CHEMBL609409,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccc(Cl)cc4)ccc3N(C)C12,1800.0,Intermediate
CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,350.0,Active
CHEMBL609149,CN(C)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,970.0,Active
CHEMBL60745,CC[N+](C)(C)c1cccc(O)c1.[Br-],780.0,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,57.0,Active
CHEMBL609150,CCCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,110.0,Active
CHEMBL140020,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1,8.0,Active
CHEMBL609668,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)C2N3C)cc1,1700.0,Intermediate
CHEMBL542467,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,11.7,Active
CHEMBL540833,CNC(=O)Oc1ccc2c(c1)CN(CCCOc1ccc3c(=O)c4ccccc4oc3c1)CC2.Cl,12.4,Active
CHEMBL127465,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCN2CCOCC2)c1,27.4,Active
CHEMBL340427,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,0.3,Active
CHEMBL544592,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(C(=O)c3ccccc3)cc2)c1.Cl,5.4,Active
CHEMBL124933,CNC(=O)Oc1cccc(CN(C)CCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,1.4,Active
CHEMBL542220,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccccc3c2)c1.Cl,82.6,Active
CHEMBL127857,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCCCN2CCOCC2)c1,29.3,Active
CHEMBL557405,CNC(=O)Oc1cccc(CN(C)CCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,6.8,Active
CHEMBL340228,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCN2CCOCC2)c1,21.1,Active
CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,14.1,Active
CHEMBL544126,CNC(=O)Oc1cccc(CN(C)CCCOc2cccc(Cc3ccccc3)c2)c1.Cl,24.7,Active
CHEMBL543655,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,0.32,Active
CHEMBL124156,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(-c3ccccc3)cc2)c1,54.6,Active
CHEMBL340171,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NCCCCCCCN2CCOCC2)c1,26.2,Active
CHEMBL539045,CNC(=O)Oc1cccc(CN(C)CCCOc2ccccc2)c1.Cl,79.6,Active
CHEMBL553803,CNC(=O)Oc1cccc(CN(C)CC#CCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,210.0,Active
CHEMBL544823,CNC(=O)Oc1cccc(CN(C)CCCCCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1.Cl,21.8,Active
CHEMBL27673,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,5370.32,Intermediate
CHEMBL418917,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,40.8,Active
CHEMBL99581,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C=O,387.5,Active
CHEMBL174228,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1C)Cc1ccccc1C,56.23,Active
CHEMBL173935,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,19.5,Active
CHEMBL176521,CC[N+](C)(CCCCCC(=O)N(CCCCCCCCN(C(=O)CCCCC[N+](C)(CC)Cc1ccccc1OC)C(C)C)C(C)C)Cc1ccccc1OC,8.128,Active
CHEMBL319541,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12,245.3,Active
CHEMBL79012,COc1ccc(CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc2ccc(OC)cc2)cc1,5754.4,Intermediate
CHEMBL99655,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12,11223.0,inactive
CHEMBL317162,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)C1N2Cc1ccccc1,2847.5,Intermediate
CHEMBL19060,COc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCc1ccccc1OC,7244.36,Intermediate
CHEMBL143055,CCN(CCCCCC(=O)N(CCCCCCCCN(C(=O)CCCCCN(CC)Cc1ccccc1OC)C(C)C)C(C)C)Cc1ccccc1OC,18.2,Active
CHEMBL609977,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-].[I-].[I-],12.3,Active
CHEMBL609977,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-].[I-].[I-],12.59,Active
CHEMBL609977,CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1[N+](=O)[O-])Cc1ccccc1[N+](=O)[O-].[I-].[I-],12.88,Active
